pm_experience_years,team_size,resource_utilization,overtime_hours,num_dependencies,planned_days,days_elapsed,percent_complete,milestone_delays,critical_path_length,budget_spent_pct,change_requests,open_issues,avg_issue_age_days,historical_on_time_rate,team_turnover_rate,client_response_lag_hours,scope_initial,scope_final,project_type,schedule_buffer_ratio,scope_creep_pct,issue_resolution_speed,is_late
17,42,0.6238190926769746,34,44,351,83,0.13707939456275986,9,20,0.3005683998179981,8,15,43,0.18217038118385143,0.41129546977308984,82,498,307,Migration,0.7754770744971837,0.17211422695565493,7.876479329354651,0
19,184,0.8831488723595871,22,36,260,280,0.28181754969450523,4,14,1.2419943285006219,5,7,20,0.6130601408501314,0.06759416165489307,41,198,538,Implementation,0.7033063172875222,-0.1456143889457926,7.2519980131972765,1
16,57,1.3795275597147807,32,18,361,101,0.22793241443112855,0,92,1.273447305985973,9,16,88,0.9674725525047602,0.6785908462430327,90,376,594,CustomDev,0.5122043165698298,0.9205045045573708,8.765063211788155,0
16,103,0.6065679701907623,31,26,30,238,0.8863342807242539,1,39,0.5314132400637908,4,15,55,0.6041209291238561,0.7849362207873856,73,142,224,Implementation,-0.27450445232559206,0.19022814074555505,7.71463221531783,0
2,196,0.9836042517541208,22,17,124,223,0.7815571951471503,1,18,0.8670083579687395,3,13,26,0.6017549631891096,0.009981109823907985,61,98,310,Implementation,0.6084271660612726,0.4861489258008554,7.0944455514893425,0
16,125,1.3447835975413958,24,20,141,263,0.8341008569008981,6,66,0.5860915102387467,4,5,27,0.8887906745349825,0.6410558991155751,89,392,575,Implementation,0.06853457335432578,0.6383234002026601,4.419714795754844,1
23,9,1.05696262403414,25,31,255,348,0.5686835601201101,7,99,0.02246921515931688,2,4,73,0.19910367884128932,0.29883344681432855,20,325,464,Migration,0.954831362329964,0.007544199575718419,2.4987384859565016,0
9,72,0.71034359542276,33,9,311,155,0.22074891177888667,4,48,0.616013949647606,1,5,72,0.5618214712580764,0.7492546862287447,52,318,459,Migration,0.16019892811762526,0.5259644519845967,1.8128273750311876,0
18,77,1.2355095314125815,35,37,70,316,0.3769983743370917,7,19,1.342410578312703,4,6,88,0.24079512914227452,0.07121214640787943,88,107,222,CustomDev,-0.2719242696704198,0.1558812101545708,1.2700429549465146,0
0,55,1.1813410628675078,22,47,80,108,0.5503008731811014,0,48,1.2869027146430614,6,7,76,0.6832985060248765,0.4915553300465936,94,100,485,CustomDev,0.6528238262953516,0.6904440415869684,1.9021408575071548,1
10,48,0.8621859065469243,17,48,256,351,0.018978577205020386,3,62,0.1556733465341183,7,15,15,0.567372824448911,0.8719675886006686,1,391,345,Implementation,0.6752324054064103,-0.005617930554193795,3.2374858879403687,0
13,101,0.5462951615813751,2,8,148,182,0.6396422677419699,0,86,0.460437126167781,5,14,47,0.8559191680819666,0.9812560830248124,25,407,581,CustomDev,0.1446260114761917,0.3345911564769745,8.81311181218656,0
29,76,0.5078646898960939,38,20,264,308,0.8548694969042162,4,14,0.11078688975394935,9,6,0,0.58158566169141,0.7205126484615902,99,403,202,CustomDev,0.7105787830482955,0.37123943777784446,3.1219437446894274,1
6,59,1.3253928831271717,11,13,30,301,0.32563532541352613,0,56,0.4470531947555963,9,4,90,0.5998277458268386,0.08467649879226258,69,429,445,Implementation,0.4489415771191383,0.045266712732552755,2.0758296745547753,0
8,83,0.8215573615590686,21,31,205,231,0.6797895420779172,7,5,0.4465221597090883,1,14,76,0.4861016697242807,0.542422335455793,59,113,319,Implementation,0.5059588379847781,-0.15125874365617642,7.462547159331545,0
12,69,0.6377698986059046,49,16,37,351,0.48356328891514255,5,51,0.07977206898187533,6,1,81,0.055081278010269186,0.527816080989152,93,272,151,Implementation,0.05101872653168149,0.3152454097190221,6.5387220304246165,1
29,46,1.018551226162982,39,19,348,246,0.003977491967490088,7,2,1.3428678615271505,6,11,73,0.4707850054289163,0.48867136469058214,99,250,585,Migration,-0.17739207065216023,0.2008200539864331,8.852309079220273,1
25,91,1.4208332957250902,17,6,78,220,0.28399219291591093,5,42,1.2598156270780185,9,5,7,0.0433797517306429,0.46995170347340287,96,115,535,CustomDev,-0.30638608621100805,0.5294708182557859,5.655715839414848,1
1,188,0.5084808645223977,23,27,89,92,0.5278602538258668,0,50,1.3926952829793402,8,11,67,0.6139135244270468,0.021190514908723812,80,479,89,Upgrade,0.6415502176770329,0.7784291637702048,6.014673354214476,1
7,101,0.5561435406764145,16,26,64,137,0.7249084783746015,3,97,1.1165382488889373,1,9,80,0.23508682432706396,0.6867195273822425,8,346,366,Migration,0.9500419200602397,0.10784620915828358,1.967442318139063,1
24,119,0.9170449325850724,31,27,103,2,0.4020337673740981,0,20,1.1400742975513851,2,1,63,0.013274866198896618,0.600475798283449,37,212,439,Implementation,0.36028978246646826,0.23483259593028566,8.03906826834367,1
1,196,1.1759659067550634,7,17,194,262,0.18624539551802888,0,25,1.1808630591005191,6,6,82,0.7618610176841094,0.5478947453146129,58,386,535,Migration,0.17828304743212753,-0.1998099768052497,4.373873429952518,1
25,123,0.9761004587670502,47,37,236,221,0.0610497208163302,9,58,1.0128698384102433,2,10,59,0.32872041622284964,0.7144874146238794,34,97,73,CustomDev,-0.46176150135899824,0.635081309778099,6.271565020429087,0
8,45,1.3975484384654047,49,30,331,254,0.7146921001006208,9,16,0.26394414947913913,8,14,34,0.6512086839471107,0.552313778391233,10,465,193,Implementation,0.8513777438585823,0.7751424117917061,8.70772391735859,1
27,80,0.5440845555374781,14,8,324,229,0.3650413404132077,1,6,0.26660390359597425,5,18,40,0.6869323674583673,0.42674218227584737,63,316,431,Implementation,0.8476646476583323,-0.11208041986032115,5.44837027224677,1
8,98,0.8401408696437436,11,18,58,90,0.6471042038961071,4,49,0.75053948236217,6,1,49,0.4993530092405052,0.33429922746087837,30,232,147,Implementation,0.12156070314064993,0.6265341321669986,9.161449309886054,1
13,95,0.8513478893887207,26,33,173,364,0.2217518385907885,2,24,1.0359019682045014,8,13,29,0.0009140303548309525,0.39564858542989223,67,285,146,Upgrade,0.591640987774193,0.6648946300752159,6.262470968932464,1
19,30,0.8401272259863417,32,5,321,158,0.7546855371542496,4,68,0.04457695708951104,6,13,7,0.7999144768379672,0.5183302844497691,64,220,59,Migration,0.6030094788246658,0.30336736753191423,6.153950027323103,0
3,22,0.9876859121233906,32,17,85,255,0.34438616569984715,6,10,0.819604757293501,5,0,49,0.3734245322746673,0.3744122168654277,93,242,548,Migration,-0.36224375253989327,0.6255923730022577,3.0817362705526916,1
16,70,1.2905770451946106,2,43,253,48,0.05236868014359053,3,3,1.330700254344717,1,6,26,0.2540622236341271,0.4404642003415712,98,267,357,CustomDev,0.31955066109056585,0.780919293611877,1.4973699101016316,0
15,182,0.8178826164028173,35,22,172,217,0.5102334997148489,8,22,0.18902818745028388,8,2,51,0.7428739629809241,0.6385267113104153,49,146,336,Implementation,-0.09164891798760166,0.47412372988434043,7.083723825413515,1
23,143,1.2444832066322027,3,25,86,146,0.7314466472759033,0,85,0.46941693855638045,3,3,95,0.7893259410073821,0.5542765767038638,87,324,95,Migration,0.5091964736567482,0.9824289268361381,4.558984890110452,0
29,168,0.6464654712790714,17,34,50,338,0.9324971579458695,5,55,1.4801250270905189,2,6,67,0.8126530793112783,0.4362842532862453,86,103,288,CustomDev,-0.23933195669030072,0.12618343333658788,3.3054461051944535,1
19,35,1.0607248556339504,35,16,127,278,0.9708577809314796,7,29,0.49330861840313145,6,4,93,0.7690589066487341,0.8712637701676768,39,269,387,Upgrade,0.613939202424663,0.2513659972686379,8.267798576063369,1
12,83,0.8750880256655451,44,41,30,341,0.4564196071657546,5,60,0.043121647721724776,1,12,82,0.18552477445355287,0.34297619585519634,24,426,556,Migration,0.19957099770874165,-0.19404202383438862,6.775567682058273,1
12,116,1.0392108022955706,31,0,95,114,0.6118733570754354,6,64,1.025460211739872,4,3,68,0.7770978267090859,0.268221534233824,32,370,286,CustomDev,0.726741430032311,0.06593280299747462,4.982279963740825,0
12,87,0.6077497503722494,7,23,213,240,0.5572209274377481,6,44,1.4739555372691,6,2,13,0.2442265179620301,0.34018700424730364,67,192,108,CustomDev,0.6793561137218638,0.8901727136429924,8.507324776521054,0
24,83,1.4534628467609085,34,29,294,231,0.53354158803857,1,18,0.34598968379955297,8,17,1,0.30657301633228007,0.624895559845085,59,311,577,Implementation,0.5215892494030026,0.8621477416855183,6.66219189762541,1
9,72,1.4062141168017779,1,11,199,91,0.1145391152070685,7,37,0.32410117654016574,2,10,15,0.25933542463256454,0.008512399745611354,36,75,73,Migration,-0.4390127395472242,0.41433881912300324,0.5878267552219012,1
5,11,1.326396304290629,11,39,272,119,0.6708650452525811,2,87,0.6478238534284488,7,5,2,0.21869782779675773,0.36407268880533994,2,473,147,Implementation,0.6577089247515422,0.2158755245046382,9.73395212584009,0
10,171,1.392782823388052,6,3,54,246,0.9652702483565516,1,70,0.8038610547826287,8,16,49,0.5783196595513258,0.044072590084086594,46,154,563,Implementation,0.41590780802695115,0.4649299585353986,5.064341478926035,1
0,186,0.6466878701814861,49,32,131,53,0.12680288860161282,5,36,1.2220363646488877,5,16,59,0.6173247068509335,0.7878544911296076,69,114,297,Implementation,-0.3035163024430225,0.6096005678263496,7.026186685690125,1
3,17,1.003721773019666,18,31,250,146,0.31185450791694913,6,89,1.4902300929392391,8,0,55,0.7476341133869696,0.3690528598179499,74,477,70,Implementation,-0.024231843119349283,0.27914104584781496,3.231306543383067,1
2,83,0.8179091587565234,27,39,48,270,0.07704991555536056,3,19,1.2195359585970214,6,5,23,0.19819613680131154,0.16336652062427404,8,228,581,Implementation,0.9955539882987792,0.2361759022862961,1.194895387788626,1
23,104,1.3873859413041587,39,10,225,307,0.4027828974344817,0,17,0.43636169012562576,2,10,42,0.47295484105181484,0.49649453756462825,38,160,107,Upgrade,0.8529905255204453,-0.13376586039274269,0.7306295701821899,0
21,157,0.6894376824994665,48,7,86,215,0.4816721160444959,9,2,1.1792548330455856,6,0,65,0.5958964442406102,0.3647701871367598,3,52,510,Upgrade,-0.03773717780474256,0.2142640045660023,6.082420757331957,1
20,197,0.7199453551419723,49,29,170,244,0.35801809116928685,8,10,0.9463065293692443,6,13,29,0.3664944942701005,0.9269215836544998,36,259,534,Upgrade,0.2482914030682153,-0.0899022614934284,3.9099414314268146,0
13,83,1.186714456355011,8,48,241,301,0.47658214417901135,4,31,0.7364271246451305,6,0,9,0.22169383640120244,0.6691502751393649,25,418,201,Upgrade,-0.4387724012608367,-0.1063044996350365,0.8479847705582274,0
21,150,0.5888996590876682,19,39,360,84,0.8029668666502157,3,6,0.9519992108935519,1,19,16,0.07800398536031805,0.4773415795296643,96,114,593,Migration,0.9773326161908913,0.5650349567635324,7.84833385844539,0
4,187,1.2323671769166398,20,10,60,247,0.21392359326567445,8,38,0.6596469033758928,6,7,98,0.2782281831355101,0.9685396460585157,25,377,568,Implementation,0.9501401601516313,0.7542510141020085,5.84629785086596,1
27,166,0.7681272883141224,39,20,214,268,0.757971695170944,3,7,0.9483151307900606,8,10,21,0.5218513905155092,0.7307803790764088,25,132,520,Implementation,-0.3270723182232584,0.1389757185391205,6.436417685872066,1
15,58,1.1609353652671475,16,13,209,298,0.7932879975272654,2,4,1.1052379444864195,4,17,11,0.16842117158187797,0.19464124200798172,75,451,500,Implementation,0.017273099078707554,0.927649752368183,1.8443620482994634,1
28,163,1.3730377863606604,11,38,51,221,0.5811331310703819,2,58,0.020582403796804705,5,11,83,0.8759995976618438,0.4646097519369854,9,204,566,Upgrade,-0.4102213229573442,0.2803989979505805,4.864886630900432,1
4,83,1.1096113732349906,37,25,235,56,0.31532118755191585,5,55,0.9243550981751789,1,11,33,0.70696599430603,0.500776254552407,70,373,77,Implementation,0.7133099125571545,-0.1933305090454963,5.050693891699413,1
14,4,0.712683733286109,24,21,55,18,0.9365008323525994,7,79,0.22957259407922892,3,19,95,0.10189515910620739,0.9149978938161419,95,295,245,Migration,0.1968554519214094,0.6500653153975684,3.0644476259179276,0
20,152,0.5491655255392166,37,0,260,224,0.3639035560911019,3,46,0.5049642016150342,9,13,9,0.20259010465020888,0.5563585475085955,6,299,111,Upgrade,0.9209809671500029,0.8390162998610768,9.627942791519025,1
14,167,0.5446139716950659,18,31,99,101,0.04992118491536035,1,86,0.6654568901714001,9,8,5,0.05151054447549985,0.6863910766192823,89,208,161,Migration,-0.2904634652697698,0.5937216671759584,8.247522780481184,0
13,69,0.5888118820140079,24,22,71,134,0.13608785198371753,9,49,1.4583616853924786,0,8,38,0.855934092987388,0.1634276645527244,39,389,485,Migration,-0.3814024397874578,0.5788995625077751,5.792697456703141,1
4,90,1.079817912469716,0,1,54,168,0.8915900056444146,0,27,0.48834736442057863,6,12,90,0.23165843831679966,0.4054278516081278,69,167,92,Upgrade,0.8904479521528574,0.4525837285368877,2.393740447858045,0
11,73,0.8482178540406512,0,9,184,272,0.14997648119839757,5,14,1.228973234083686,0,5,33,0.9672511364550515,0.1811285160651227,66,224,531,Implementation,0.8890627243258398,0.3844517877462796,0.8444822443816904,0
7,24,0.7431069773958981,0,36,109,129,0.4473941416007615,1,49,0.5055891631926093,6,0,72,0.9764672198633683,0.44961212610270074,38,294,530,Upgrade,0.7808490921819793,-0.13451816804530647,8.569790323941657,1
9,198,0.7193065577971912,8,37,185,211,0.6919715608214649,6,38,0.3439874655897457,9,12,64,0.24423924293888555,0.8702121564379223,15,195,545,Migration,-0.08646104995260168,0.38382935911052957,1.7779110509018068,0
20,5,1.448581531903099,17,24,330,181,0.5736447009236711,3,51,0.6510122135520868,5,13,7,0.9253744091312675,0.854539049954806,15,86,576,Implementation,0.9988167037725506,0.8282068907368008,8.84842136448183,0
18,111,0.6188165758920744,2,37,309,19,0.6533717002147803,0,96,0.13479643345438846,4,11,85,0.35281751648915904,0.15101315562382467,58,475,425,Implementation,-0.30138508873230746,-0.007148816821783005,2.800400371584302,1
18,3,0.8048144107726547,8,36,281,252,0.34881466452617604,1,6,1.2289563487354362,2,6,11,0.3325098686758432,0.41451598496795383,82,126,535,CustomDev,0.17256454291872325,-0.11133326102538531,5.474251416842905,1
10,138,0.9714772620191932,42,30,187,194,0.6622361384386447,4,36,0.7474758572889022,8,0,81,0.9090926748862719,0.9528673447057953,45,151,375,Migration,-0.016841112030675898,0.14598154715492,4.705388162132344,1
28,180,0.5004495260742554,42,10,67,80,0.009085575017453107,1,14,1.0313056244478513,9,3,11,0.5939098703790247,0.12738549247054565,48,357,503,CustomDev,0.7493469186394146,0.6687254552149904,0.6501197198325391,1
2,129,1.4209531874757246,14,21,166,271,0.2632502364635927,5,79,1.1966075233845317,3,11,73,0.684971897238737,0.15813050638943837,55,122,387,Upgrade,0.6515551056619502,0.9268730279232678,9.941720892246934,1
10,121,0.5990985907601039,47,40,37,36,0.12359984350615028,8,54,0.6133685997070579,6,0,89,0.4152548896258452,0.09214024549562827,25,348,320,Migration,0.17359507210142877,0.07892648753668285,9.515581841785501,1
3,165,1.1824706006861725,5,15,71,95,0.4552629772531621,2,13,0.6760713801733023,4,12,99,0.5222762867916168,0.5215751247967432,94,245,253,Implementation,0.39786181288689304,-0.047317240225620893,5.381539291516562,1
10,194,1.1288654771624884,1,33,131,87,0.1458230823605906,9,79,0.38034928041293,2,3,67,0.774045077037333,0.9971560731921899,51,370,206,CustomDev,0.8352742643998747,0.9131469372671734,5.896189864972012,0
28,172,1.3090638551047373,17,41,262,238,0.5473710716715965,7,13,1.0714774211935967,7,7,4,0.17050214025332733,0.8878949847521933,58,80,588,Migration,-0.37786322985203785,0.871680292622192,8.570763524996897,1
10,47,1.1513877305621525,13,26,294,361,0.18066504125929206,0,77,1.2483906337722441,5,19,3,0.9875939807847619,0.2246486388007768,92,105,130,CustomDev,0.8946422532524487,0.4604051706983981,9.829307721856356,1
27,113,1.2693874172159796,3,25,237,306,0.41426467490376784,4,99,0.8612286451052922,5,6,78,0.8005367993769549,0.8071611877364452,94,244,448,Upgrade,0.9519863541419569,0.5640949538949436,8.824095694346475,1
14,163,0.9212486087885275,42,9,116,50,0.07422151399293042,5,51,0.05789070658388279,8,8,46,0.2679296579554117,0.027573335443483504,86,113,484,Implementation,-0.26752958107172076,0.45302766979812564,1.0043171459892672,1
20,59,0.9887044945516232,48,24,270,23,0.43998027066252177,5,65,1.0674220611250926,9,15,13,0.7000372627432071,0.6009441438767762,6,393,187,Upgrade,0.7522165887851451,-0.11397146111575368,4.482647010653548,1
13,135,1.2016621021644194,13,2,363,288,0.8079832792400667,4,3,1.00031131710666,2,1,26,0.013117639302095419,0.8728267941667046,8,201,315,Upgrade,-0.2973004946298686,0.6283678345124806,8.564018834043125,1
7,5,1.068426721055051,15,5,249,210,0.31690125905234356,3,66,0.5138688931283771,6,7,60,0.7510809096797307,0.35406489091660587,85,204,508,Upgrade,0.08114060202771622,0.6159430728576636,7.032162511452251,0
22,175,1.01153855026672,35,27,285,130,0.7063167363049091,5,15,0.6138551639923913,4,9,9,0.7974082081993963,0.38761065227909375,9,202,135,CustomDev,0.18083266312232293,0.8834997510003908,5.823798809443088,1
29,123,0.7055584060545493,46,10,323,323,0.425986093241705,6,43,0.7427851116344084,5,5,81,0.14000043353890768,0.6527255537046914,28,190,201,Implementation,0.45159446674332526,0.4574503038066123,5.886777716033114,0
7,148,0.7581082608063754,14,17,269,65,0.2342118316346471,8,51,1.186181583300344,3,19,78,0.30516561137981124,0.873883893879785,43,442,582,Migration,0.17510533756209923,0.7560495767420161,8.725746376621752,1
23,165,0.8584972410593935,34,18,323,46,0.30347859970181135,1,76,1.020931951276803,8,15,66,0.6488523511426244,0.5424192164109802,33,219,567,Upgrade,-0.1027416142615693,0.8628855574549301,9.757728910736887,0
7,44,0.5092843854235032,1,23,129,182,0.30257826653439734,1,78,0.7755934117170289,0,1,55,0.706845216929854,0.9393147850906105,95,234,583,Migration,0.0890332532395377,-0.14811771689756648,9.144048839039996,1
21,90,0.917363449580237,28,34,133,98,0.742378908011334,5,92,1.2082581057811248,5,19,11,0.06850938670074558,0.5864508092686249,15,298,409,Migration,0.6737269093264313,0.04058125845932087,3.538944453509912,1
23,171,0.5027684757639128,49,22,88,84,0.2009359610954864,4,75,1.2887359885699383,4,4,40,0.4266003095299312,0.3441920543726834,45,317,488,Migration,-0.34553133597440033,0.2312188461131136,4.308785194314502,0
13,33,1.0650154359213366,23,42,91,228,0.9777715299995696,8,9,0.07768964455960892,2,3,18,0.48000467104769773,0.8437517679359893,37,485,231,Implementation,0.24978361560198126,0.4675440289245077,8.882339032467586,1
